state,org_id,cat_id,records_breached,records_breached_detail,name,total_records,category,entity_type,location,dt,breach_source,breach_type,type,cat_name,company_name,source_type,region,breach_id
Mississippi,100107700,18,1814,"1,814",Veterans Administration Medical Center (Biloxi),"1,814","Physician, Hospital",GOV,Biloxi,9/16/2011,PHIPrivacy.net,PHYS,Breaches,"Physician, Hospital",Veterans Administration Medical Center (Biloxi),Breaches,Southeast,2420
Mississippi,100112200,3,NA,Unknown,Winn-Dixie,,Pharmacy,MED,Pascagoula,6/23/2007,Dataloss DB,PHYS,Breaches,Pharmacy,Winn-Dixie,Breaches,Southeast,2421
Missouri,100003800,40,1000000,"1,000,000","American Red Cross, St. Louis Chapter","1,000,000",Blood & Tissue,NGO,St. Louis,5/18/2006,Dataloss DB,INSD,Breaches,Blood & Tissue,"American Red Cross, St. Louis Chapter",Breaches,Midwest,2437
Missouri,100005500,18,NA,"9,309 (Unknown amount of SSNs and financial information)",Ashley and Gray DDS,,"Physician, Hospital",MED,Independence,1/1/2010,Dataloss DB,STAT,Breaches,"Physician, Hospital",Ashley and Gray DDS,Breaches,Midwest,2438
Missouri,100020700,18,870,870,"Concentra Medical Center, Concentra Health",870,"Physician, Hospital",MED,Springfield,2/6/2012,HHS via PHIPrivacy.net,PORT,Breaches,"Physician, Hospital","Concentra Medical Center, Concentra Health",Breaches,Midwest,2439
Missouri,100020900,17,NA,Unknown,Concordia Plan Services (CPS),,Payer (Insurer),MED,St. Louis,10/22/2011,PHIPrivacy.net,PORT,Breaches,Payer (Insurer),Concordia Plan Services (CPS),Breaches,Midwest,2440
Missouri,100028000,17,700000,700000,Express Scripts,700000,Payer (Insurer),BSO,St. Louis,11/6/2008,Dataloss DB,UNKN,Breaches,Payer (Insurer),Express Scripts,Breaches,Midwest,2441
Missouri,100028100,4,NA,Unknown,"Express Scripts, Ernst & Young",,Pharmacy Benefits Manager,BSF,St. Louis,2/18/2013,Media,DISC,Breaches,Pharmacy Benefits Manager,"Express Scripts, Ernst & Young",Breaches,Midwest,2442
Missouri,100039200,17,NA,"1,134 (No SSNS or financial information reported)",Hogan Services Inc.,,Payer (Insurer),BSO,Saint Louis,7/17/2012,HHS via PHIPrivacy.net,HACK,Breaches,Payer (Insurer),Hogan Services Inc.,Breaches,Midwest,2443
Missouri,100074800,18,NA,"1,400 (No SSNs or financial information reported)",Private Dental Practice,,"Physician, Hospital",MED,Florissant,11/14/2010,PHIPrivacy.net,PORT,Breaches,"Physician, Hospital",Private Dental Practice,Breaches,Midwest,2444
Missouri,100087600,18,1907,"1,907",St. John's Mercy Medical Group,"1,907","Physician, Hospital",MED,St. John,6/9/2010,NAID,DISC,Breaches,"Physician, Hospital",St. Johns Mercy Medical Group,Breaches,Midwest,2445
Missouri,100088300,29,12000,12800,St. Louis University,12000,Researcher,EDU,St. Louis,3/16/2011,PHIPrivacy.net,HACK,Breaches,Researcher,St. Louis University,Breaches,Midwest,2446
Missouri,100103600,53,1288,"1,288",University of Missouri Health Care,"1,288",Copy & Transport,MED,Columbia,8/19/2011,PHIPrivacy.net,PHYS,Breaches,Copy&Transport,University of Missouri Health Care,Breaches,Midwest,2447
Missouri,100103700,17,NA,750 (No SSNs or financial information reported),"University of Missouri, Coventry Health Care",,Payer (Insurer),EDU,Columbia,1/24/2011,PHIPrivacy.net,DISC,Breaches,Payer (Insurer),"University of Missouri, Coventry Health Care",Breaches,Midwest,2448
Montana,100007500,18,NA,Unknown,"Barnes-Jewish Hospital, The Siteman Cancer Center, Washington University",,"Physician, Hospital",MED,Saint Louis,7/3/2011,PHIPrivacy.net,PORT,Breaches,"Physician, Hospital","Barnes-Jewish Hospital, The Siteman Cancer Center, Washington University",Breaches,West,2506
Montana,100059100,23,NA,Unknown,Montana Public Health and Human Services Department,,Public Health,MED,Helena,7/7/2006,Dataloss DB,STAT,Breaches,Public Health,Montana Public Health and Human Services Department,Breaches,West,2507
Montana,100069900,18,NA,"37,000 (No SSNs or financial information reported)",OrthoMontana,,"Physician, Hospital",MED,Billings,3/11/2011,PHIPrivacy.net,PORT,Breaches,"Physician, Hospital",OrthoMontana,Breaches,West,2508
Montana,100077500,24,NA,Unknown,"PST Services, Inc., Litton and Giddings Radiological Associates, P.C.",,Clinical Lab,MED,Springfield,10/11/2012,PHIPrivacy.net,PHYS,Breaches,Clinical Lab,"PST Services, Inc., Litton and Giddings Radiological Associates, P.C.",Breaches,West,2509
Nebraska,100004000,17,3000,"3,000",Ameritas Life Insurance Corp.,"3,000",Payer (Insurer),MED,Lincoln,7/17/2012,HHS via PHIPrivacy.net,PORT,Breaches,Payer (Insurer),Ameritas Life Insurance Corp.,Breaches,Midwest,2520
Nebraska,100032200,18,NA,Unknown,Gastroenterology Consultants,,"Physician, Hospital",MED,Omaha,10/6/2010,PHIPrivacy.net,PHYS,Breaches,"Physician, Hospital",Gastroenterology Consultants,Breaches,Midwest,2521
Nebraska,100061100,41,NA,Unknown,Nebraska Workers' Compensation Court,,Retirement & Disability,GOV,Omaha,11/17/2009,Dataloss DB,HACK,Breaches,Retirement & Disability,Nebraska Workers Compensation Court,Breaches,Midwest,2522
Nebraska,100074300,18,NA,"1,716 (No SSNs or financial information reported)","Prime Home Care, LLC",,"Physician, Hospital",MED,Omaha,12/3/2010,HHS via PHIPrivacy.net,STAT,Breaches,"Physician, Hospital","Prime Home Care, LLC",Breaches,Midwest,2523
Nevada,100077700,18,NA,Unknown,"Pure Med Spa, Brite Smile Brite Skin",,"Physician, Hospital",MED,Las Vegas,1/6/2012,PHIPrivacy.net,PHYS,Breaches,"Physician, Hospital","Pure Med Spa, Brite Smile Brite Skin",Breaches,West,2532
Nevada,100081400,18,128000,128000,Saint Mary's Regional Medical Center,128000,"Physician, Hospital",MED,Reno,7/24/2008,Dataloss DB,HACK,Breaches,"Physician, Hospital",Saint Marys Regional Medical Center,Breaches,West,2533
Nevada,100083700,18,25,800 (25 cases of sensitive payment or SSN information),Sierra Plastic Surgery,25,"Physician, Hospital",MED,Reno,10/19/2012,HHS via PHIPrivacy.net,HACK,Breaches,"Physician, Hospital",Sierra Plastic Surgery,Breaches,West,2534
Nevada,100086200,18,NA,Unknown,Southwest Medical Association,,"Physician, Hospital",MED,Las Vegas,8/30/2008,Media,PHYS,Breaches,"Physician, Hospital",Southwest Medical Association,Breaches,West,2535
Nevada,100086700,18,NA,Unknown,Spectrum Family Medical,,"Physician, Hospital",MED,Henderson,1/28/2008,Dataloss DB,PHYS,Breaches,"Physician, Hospital",Spectrum Family Medical,Breaches,West,2536
Nevada,100097900,17,NA,935 (No SSNs or financial information reported),Union Security Insurance Company,,Payer (Insurer),BSF,Las Vegas,5/5/2011,HHS via PHIPrivacy.net,UNKN,Breaches,Payer (Insurer),Union Security Insurance Company,Breaches,West,2537
Nevada,100099400,18,NA,Unknown,University Medical Center,,"Physician, Hospital",MED,Las Vegas,11/20/2009,Dataloss DB,INSD,Breaches,"Physician, Hospital",University Medical Center,Breaches,West,2538
Nevada,100103800,18,7526,"7,526",University of Nevada,"7,526","Physician, Hospital",EDU,Reno,6/18/2010,Databreaches.net,STAT,Breaches,"Physician, Hospital",University of Nevada,Breaches,West,2539
New Hampshire,100017600,57,NA,23 (No SSNs or financial information exposed),Child and Family Services of New Hampshire,,Social Support,MED,Manchester,4/25/2013,PHIPrivacy.net,PHYS,Breaches,Social Support,Child and Family Services of New Hampshire,Breaches,Northeast,2562
New Hampshire,100020800,18,13,40 (13 Social Security numbers reported),Concord Hospital,13,"Physician, Hospital",MED,Concord,10/22/2011,PHIPrivacy.net,INSD,Breaches,"Physician, Hospital",Concord Hospital,Breaches,Northeast,2563
New Hampshire,100031300,18,NA,771 (No SSNs or financial information reported),Foundation Medical Partners,,"Physician, Hospital",MED,Nashua,2/6/2012,HHS via PHIPrivacy.net,UNKN,Breaches,"Physician, Hospital",Foundation Medical Partners,Breaches,Northeast,2564
New Hampshire,100041100,14,NA,Unknown,HyCentral Medical Supplies and Equipment,,Medical Devices,MED,Derry,2/4/2010,PHIPrivacy.net,INSD,Breaches,Medical Devices,HyCentral Medical Supplies and Equipment,Breaches,Northeast,2565
New Hampshire,100050000,17,4657,4657,"Lincoln Financial Securities Corporation, Red Boat Advisor Resources",4657,Payer (Insurer),BSF,Concord,9/16/2012,PHIPrivacy.net,HACK,Breaches,Payer (Insurer),"Lincoln Financial Securities Corporation, Red Boat Advisor Resources",Breaches,Northeast,2566
New Hampshire,100050400,18,NA,Unknown,Littleton Regional Hospital,,"Physician, Hospital",MED,Littleton,5/1/2009,PHIPrivacy.net,INSD,Breaches,"Physician, Hospital",Littleton Regional Hospital,Breaches,Northeast,2567
New Hampshire,100061400,23,9300,9300,New Hampshire Department of Health and Human Services,9300,Public Health,GOV,Concord,12/17/2008,Dataloss DB,DISC,Breaches,Public Health,New Hampshire Department of Health and Human Services,Breaches,Northeast,2568
New Hampshire,100061500,18,1500,1500,New Hampshire's Lakes Region General Hospital,1500,"Physician, Hospital",MED,Laconia,12/31/2008,Dataloss DB,PHYS,Breaches,"Physician, Hospital",New Hampshires Lakes Region General Hospital,Breaches,Northeast,2569
New Hampshire,100073500,18,NA,Unknown,Portsmouth Hospital,,"Physician, Hospital",MED,Manchester,11/4/2011,PHIPrivacy.net,PHYS,Breaches,"Physician, Hospital",Portsmouth Hospital,Breaches,Northeast,2570
New Hampshire,100082500,24,231400,231400,Seacoast Radiology,231400,Clinical Lab,MED,Rochester,1/12/2011,PHIPrivacy.net,HACK,Breaches,Clinical Lab,Seacoast Radiology,Breaches,Northeast,2571
New Jersey,100000900,44,NA,Unknown,"Advanced Data Processing, Inc. (ADPI), Grady EMS",,Personal Transport,BSF,Roseland,11/28/2012,California Attorney General,INSD,Breaches,Personal Transport,"Advanced Data Processing, Inc. (ADPI), Grady EMS",Breaches,Northeast,2582
New Jersey,100020300,17,12876,12876,Commerce Banc Insurance Services (CBIS),12876,Payer (Insurer),BSF,Cherry Hill,4/3/2007,Dataloss DB,PORT,Breaches,Payer (Insurer),Commerce Banc Insurance Services (CBIS),Breaches,Northeast,2583
New Jersey,100030000,45,NA,638 (No SSNs or financial information reported),"First Step Counseling, Inc.",,Mental & Addiction,MED,Metuchen,12/4/2012,HHS via PHIPrivacy.net,PHYS,Breaches,Mental & Addiction,"First Step Counseling, Inc.",Breaches,Northeast,2584
New Jersey,100035200,18,445,445,Hackensack University Medical Center,445,"Physician, Hospital",MED,Hackensack,3/2/2012,PHIPrivacy.net,INSD,Breaches,"Physician, Hospital",Hackensack University Medical Center,Breaches,Northeast,2585
New Jersey,100039700,17,300000,"300,000",Horizon Blue Cross Blue Shield,"300,000",Payer (Insurer),MED,Newark,1/29/2008,Dataloss DB,PORT,Breaches,Payer (Insurer),Horizon Blue Cross Blue Shield,Breaches,Northeast,2586
New Jersey,100047700,24,NA,Unknown,Labcorp,,Clinical Lab,MED,Monroe,8/31/2006,Dataloss DB,STAT,Breaches,Clinical Lab,Labcorp,Breaches,Northeast,2587
New Jersey,100055400,17,NA,"1,287 (No SSNs or financial information reported)","Medco Health Solutions, Inc.",,Payer (Insurer),MED,Willingboro,3/22/2012,HHS via PHIPrivacy.net,DISC,Breaches,Payer (Insurer),"Medco Health Solutions, Inc.",Breaches,Northeast,2588
New Jersey,100056700,34,NA,Unknown,meridianEMR,,Health IT,BSR,Livingston,8/23/2011,PHIPrivacy.net,HACK,Breaches,Health IT,meridianEMR,Breaches,Northeast,2589
New Jersey,100061600,23,NA,480 (No SSNs or financial information reported),New Jersey Department of Health,,Public Health,GOV,Trenton,12/19/2012,PHIPrivacy.net,DISC,Breaches,Public Health,New Jersey Department of Health,Breaches,Northeast,2590
New Jersey,100062800,18,NA,"1,744 (No SSNs or financial information reported)","Newark Beth Israel Medical Center, Professional Transcription Company (PTC), Inc.",,"Physician, Hospital",MED,Newark,12/10/2010,HHS via PHIPrivacy.net,DISC,Breaches,"Physician, Hospital","Newark Beth Israel Medical Center, Professional Transcription Company (PTC), Inc.",Breaches,Northeast,2591
New Jersey,100077300,17,1000,"1,000",Prudential Financial Inc.,"1,000",Payer (Insurer),BSF,Newark,2/6/2006,Media,DISC,Breaches,Payer (Insurer),Prudential Financial Inc.,Breaches,Northeast,2592
New Jersey,100077900,18,NA,Unknown,Quest Diagnostics,,"Physician, Hospital",MED,Madison,9/16/2012,PHIPrivacy.net,INSD,Breaches,"Physician, Hospital",Quest Diagnostics,Breaches,Northeast,2593
New Jersey,100081100,18,NA,"4,586 (No SSNs or financial information reported)",Saint Barnabas Health Care Systems and Newark Beth Israel Medical Center,,"Physician, Hospital",MED,West Orange,9/13/2010,HHS via PHIPrivacy.net,PORT,Breaches,"Physician, Hospital",Saint Barnabas Health Care Systems and Newark Beth Israel Medical Center,Breaches,Northeast,2594
New Jersey,100084200,18,NA,Unknown,Sinai Medical Center of Jersey City LLC,,"Physician, Hospital",MED,Jersey City,2/13/2013,PHIPrivacy.net,INSD,Breaches,"Physician, Hospital",Sinai Medical Center of Jersey City LLC,Breaches,Northeast,2595
New Jersey,100102800,46,1850,"1,850",University of Medicine and Dentistry of New Jersey,"1,850",Dental and Vision,EDU,Newark,4/9/2006,Dataloss DB,HACK,Breaches,Dental and Vision,University of Medicine and Dentistry of New Jersey,Breaches,Northeast,2596
New Mexico,100000500,18,NA,Unknown,ABQ Health Partners,,"Physician, Hospital",MED,Albuquerque,12/10/2012,PHIPrivacy.net,PORT,Breaches,"Physician, Hospital",ABQ Health Partners,Breaches,Southwest,2650
New Mexico,100003900,18,NA,"1,537 (No SSNs or financial information reported)","Amerigroup Community Care of New Mexico, Inc.",,"Physician, Hospital",MED,Albuquerque,12/9/2011,HHS via PHIPrivacy.net,PHYS,Breaches,"Physician, Hospital","Amerigroup Community Care of New Mexico, Inc.",Breaches,Southwest,2651
New Mexico,100048700,52,1800,"1,800",Las Cruces Public Schools,"1,800",Education,EDU,Las Cruces,5/8/2008,Dataloss DB,DISC,Breaches,Education,Las Cruces Public Schools,Breaches,Southwest,2652
New Mexico,100061700,17,9500,"9,500",New Mexico Medicaid,"9,500",Payer (Insurer),GOV,Santa Fe,5/11/2010,Dataloss DB,PORT,Breaches,Payer (Insurer),New Mexico Medicaid,Breaches,Southwest,2653
New Mexico,100073800,18,NA,Unknown,Presbyterian Health Care Services,,"Physician, Hospital",MED,Albuquerque,1/25/2011,PHIPrivacy.net,INSD,Breaches,"Physician, Hospital",Presbyterian Health Care Services,Breaches,Southwest,2654
New Mexico,100091000,48,3830,"3,830",SunBridge Healthcare,"3,830",Care Facility,MED,Albuquerque,7/14/2010,PHIPrivacy.net,PORT,Breaches,Care Facility,SunBridge Healthcare,Breaches,Southwest,2655
New Mexico,100091100,48,NA,"1,000 (No SSNs or financial information reported)",SunBridge Healthcare Corporation,,Care Facility,MED,Albuquerque,9/13/2010,HHS via PHIPrivacy.net,PORT,Breaches,Care Facility,SunBridge Healthcare Corporation,Breaches,Southwest,2656
New Mexico,100110000,22,NA,Unknown,Walz and Associates Law Firm,,Law Firms,BSO,Albuquerque,1/28/2013,PHIPrivacy.net,PHYS,Breaches,Law Firms,Walz and Associates Law Firm,Breaches,Southwest,2657
New York,100001400,17,409262,"409,262",Affinity Health Plan,"409,262",Payer (Insurer),MED,Bronx,4/21/2010,Dataloss DB,PORT,Breaches,Payer (Insurer),Affinity Health Plan,Breaches,Northeast,2673
New York,100002200,18,NA,"12,000 (Unknown number of SSNs)",Albany Medical Center,,"Physician, Hospital",MED,Albany,2/17/2007,Dataloss DB,PORT,Breaches,"Physician, Hospital",Albany Medical Center,Breaches,Northeast,2674
New York,100002400,15,NA,Unknown,Alcoa Global Mobility Group,,Employer,BSO,New York,7/15/2010,Databreaches.net,DISC,Breaches,Employer,Alcoa Global Mobility Group,Breaches,Northeast,2675
New York,100003500,17,930000,"930,000","American International Group (AIG), Indiana Office of Medical Excess, LLC","930,000",Payer (Insurer),BSF,New York,6/14/2006,Dataloss DB,STAT,Breaches,Payer (Insurer),"American International Group (AIG), Indiana Office of Medical Excess, LLC",Breaches,Northeast,2676
New York,100004600,47,NA,Unknown,Apex Laboratory,,Home Health,MED,Farmingdale,9/27/2012,PHIPrivacy.net,HACK,Breaches,Home Health,Apex Laboratory,Breaches,Northeast,2677
New York,100006300,18,NA,Unknown,Avalon Center,,"Physician, Hospital",MED,Cheektowaga,6/2/2010,Databreaches.net,DISC,Breaches,"Physician, Hospital",Avalon Center,Breaches,Northeast,2678
New York,100006400,51,172,172í‚_,Avalon Centers,172,Social Services,MED,Depew,8/27/2011,Media,PHYS,Breaches,Social Services,Avalon Centers,Breaches,Northeast,2679
New York,100006800,48,NA,699 (No SSNs or financial information reported),Azure Acres,,Care Facility,MED,New York,1/14/2011,PHIPrivacy.net,PORT,Breaches,Care Facility,Azure Acres,Breaches,Northeast,2680
New York,100010700,17,40000,"40,000",Blue-Cross Blue-Shield of Western New York,"40,000",Payer (Insurer),MED,Buffalo,3/10/2008,Dataloss DB,PORT,Breaches,Payer (Insurer),Blue-Cross Blue-Shield of Western New York,Breaches,Northeast,2681
New York,100011000,17,96,96,"BlueCross BlueShield of Western New York, HealthNow New York Inc., Administrative Services of Kansas",96,Payer (Insurer),BSF,Buffalo,10/20/2006,Dataloss DB,PORT,Breaches,Payer (Insurer),"BlueCross BlueShield of Western New York, HealthNow New York Inc., Administrative Services of Kansas",Breaches,Northeast,2682
New York,100011400,57,NA,Unknown,Booker T. Washington Community Center,,Social Support,NGO,Auburn,5/25/2007,Media,PORT,Breaches,Social Support,Booker T. Washington Community Center,Breaches,Northeast,2683
New York,100016500,18,NA,500 (No SSNs or financial information reported),"Central Brooklyn Medical Group PC, Preferred Health Partners",,"Physician, Hospital",MED,New York,4/14/2011,HHS via PHIPrivacy.net,PHYS,Breaches,"Physician, Hospital","Central Brooklyn Medical Group PC, Preferred Health Partners",Breaches,Northeast,2684
New York,100017400,51,12,12,Chautauqua County Department of Social Services,12,Social Services,GOV,Jamestown,8/8/2006,Dataloss DB,PHYS,Breaches,Social Services,Chautauqua County Department of Social Services,Breaches,Northeast,2685
New York,100020000,18,10,"6,800 (10 SSNs reported)",Columbia University Medical Center,10,"Physician, Hospital",MED,New York,9/27/2010,PHIPrivacy.net,DISC,Breaches,"Physician, Hospital",Columbia University Medical Center,Breaches,Northeast,2686
New York,100023700,18,NA,"10,200 (No SSNs or financial information exposed)",DENT Neurologic Institute of Amherst,,"Physician, Hospital",MED,Amherst,5/16/2013,Media,DISC,Breaches,"Physician, Hospital",DENT Neurologic Institute of Amherst,Breaches,Northeast,2687
